x;horodate;conso;prod
20302;2018-02-27 23:00:00;63615,24318004835;550,4985057284166
20303;2018-02-27 23:30:00;61544,18188301907;549,5263820588777
20304;2018-02-28 00:00:00;60169,9059873824;549,5394248599289
20305;2018-02-28 00:30:00;59377,11032379723;548,56730119039
20306;2018-02-28 01:00:00;67568,37336304186;550,4985057284166
20307;2018-02-28 01:30:00;66522,28190939207;550,4985057284166
20308;2018-02-28 02:00:00;64529,49028577506;548,5803439914412
20309;2018-02-28 02:30:00;63000,049917239856;550,4985057284166
20310;2018-02-28 03:00:00;70417,46344137167;546,6621822544658
20311;2018-02-28 03:30:00;67966,24668209096;545,7031013859781
20312;2018-02-28 04:00:00;65614,84615584201;541,8537351109762
20313;2018-02-28 04:30:00;64644,333095343514;539,9486161750519
20314;2018-02-28 05:00:00;65330,05729328834;538,9895353065643
20315;2018-02-28 05:30:00;63230,88537235017;537,0583307685379
20316;2018-02-28 06:00:00;59829,88088871828;538,0174116370256
20317;2018-02-28 06:30:00;61365,999819754885;538,9895353065643
20318;2018-02-28 07:00:00;60805,639762546474;548,56730119039
20319;2018-02-28 07:30:00;61078,0892500171;995,5707259154027
20320;2018-02-28 08:00:00;60327,413174511945;2799,667607974183
20321;2018-02-28 08:30:00;60261,20159001202;5065,032146363947
20322;2018-02-28 09:00:00;61739,49120451661;12964,925793629694
20323;2018-02-28 09:30:00;62155,37237675693;8338,557967970339
20324;2018-02-28 10:00:00;62305,401038070515;11432,56606187127
20325;2018-02-28 10:30:00;62307,545239383035;15072,305681149166
20326;2018-02-28 11:00:00;63291,157410120795;14522,993575316621
20327;2018-02-28 11:30:00;64180,66908191091;11731,400459645962
20328;2018-02-28 12:00:00;63441,70415527489;10491,79125674601
20329;2018-02-28 12:30:00;62524,56513819135;7363,684292941772
20330;2018-02-28 13:00:00;72851,13078939417;3826,5384502615966
20331;2018-02-28 13:30:00;71290,41728179884;1902,411993176959
20332;2018-02-28 14:00:00;68690,02603070452;1267,2243791013123
20333;2018-02-28 14:30:00;64913,85485266124;867,036780529023
20334;2018-02-28 15:00:00;71402,31327591752;723,6848833030933
20335;2018-02-28 15:30:00;70078,4996576573;670,306328592425
20336;2018-02-28 16:00:00;66213,0382726803;611,7705455705985
20337;2018-02-28 16:30:00;64147,832412904296;573,6883290404933
20338;2018-02-28 17:00:00;60540,502442114266;557,8081993124562
20339;2018-02-28 17:30:00;60902,070657240954;545,6900585849271
20340;2018-02-28 18:00:00;62445,91540286974;544,7309777164394
20341;2018-02-28 18:30:00;64923,86124006191;547,6082203219024
20342;2018-02-28 19:00:00;64979,60604255197;549,5263820588777
20343;2018-02-28 19:30:00;63640,34569075225;552,4036246643409
20344;2018-02-28 20:00:00;61059,0191477177;552,4036246643409
20345;2018-02-28 20:30:00;58860,85880756368;555,2808672698039
20346;2018-02-28 21:00:00;57185,71931512578;553,3627055328286
20347;2018-02-28 21:30:00;55646,61879534301;555,2808672698039
20348;2018-02-28 22:00:00;63996,9390994291;553,3627055328286
20349;2018-02-28 22:30:00;63697,40560709;553,3627055328286
20350;2018-02-28 23:00:00;61294,60047993483;554,3217864013162
20351;2018-02-28 23:30:00;58686,399884192;554,3217864013162
20352;2018-03-01 00:00:00;56200,63531930519;554,3217864013162
20353;2018-03-01 00:30:00;55321,98365726588;555,2808672698039
20354;2018-03-01 01:00:00;64272,8645819519;556,2399481382915
20355;2018-03-01 01:30:00;63650,42981750216;556,2399481382915
20356;2018-03-01 02:00:00;60077,416575141106;554,3217864013162
20357;2018-03-01 02:30:00;58583,02054505653;555,2808672698039
20358;2018-03-01 03:00:00;64886,89681144691;552,4036246643409
20359;2018-03-01 03:30:00;62794,62812364593;548,56730119039
20360;2018-03-01 04:00:00;61303,51046494323;545,6900585849271
20361;2018-03-01 04:30:00;59695,885771214016;543,7718968479517
20362;2018-03-01 05:00:00;59228,429068418336;539,9355733740009
20363;2018-03-01 05:30:00;58427,783688714175;538,9764925055132
20364;2018-03-01 06:00:00;55413,35583830261;539,9355733740009
20365;2018-03-01 06:30:00;56728,81439187912;539,9355733740009
20366;2018-03-01 07:00:00;56336,40900305566;540,8946542424885
20367;2018-03-01 07:30:00;56623,72902788392;540,8946542424885
20368;2018-03-01 08:00:00;56512,69140105213;543,8480431361613
20369;2018-03-01 08:30:00;57445,50265308425;546,9537246062531
20370;2018-03-01 09:00:00;58741,49979735748;557,8698410689306
20371;2018-03-01 09:30:00;59065,970157251824;649,2979862924341
20372;2018-03-01 10:00:00;59716,63734260386;1174,5950991669192
20373;2018-03-01 10:30:00;60213,22522219893;1517,9641782467806
20374;2018-03-01 11:00:00;61092,6488805839;2187,277525785605
20375;2018-03-01 11:30:00;61295,54060252923;2466,549545002779
20376;2018-03-01 12:00:00;60606,93866570821;2455,343347918998
20377;2018-03-01 12:30:00;58966,17387527619;3022,1474451403874
20378;2018-03-01 13:00:00;68558,16389079497;3309,5834402182245
20379;2018-03-01 13:30:00;67105,99258482305;3408,606274286653
20380;2018-03-01 14:00:00;64603,822353338735;2062,707957100136
20381;2018-03-01 14:30:00;61181,9455220768;1993,5087425054544
20382;2018-03-01 15:00:00;67263,90308565754;1948,4667396162533
20383;2018-03-01 15:30:00;66009,67076401242;2066,058043697276
20384;2018-03-01 16:00:00;61596,25738353943;1254,8859363221839
20385;2018-03-01 16:30:00;60459,92962136687;815,7342224810855
20386;2018-03-01 17:00:00;57316,59769645048;865,0639877913276
20387;2018-03-01 17:30:00;57781,78464124972;558,1711526763181
20388;2018-03-01 18:00:00;59413,64260415089;540,9076970435397
20389;2018-03-01 18:30:00;61855,72259480201;541,8667779120274
20390;2018-03-01 19:00:00;62270,176815521016;542,812815979464
20391;2018-03-01 19:30:00;60948,49046298434;543,7849396490027
20392;2018-03-01 20:00:00;58507,7198048475;544,7440205174904
20393;2018-03-01 20:30:00;56106,055400746955;545,7031013859781
20394;2018-03-01 21:00:00;53614,76904991879;544,7440205174904
20395;2018-03-01 21:30:00;51986,18858462031;543,7849396490027
20396;2018-03-01 22:00:00;60624,18084856075;540,9076970435397
20397;2018-03-01 22:30:00;59498,00233992658;540,9076970435397
20398;2018-03-01 23:00:00;57362,104553955854;539,9355733740009
20399;2018-03-01 23:30:00;54262,387387169365;539,9486161750519
20400;2018-03-02 00:00:00;52136,87707676507;538,0174116370256
20401;2018-03-02 00:30:00;51387,90972402002;539,9486161750519
20402;2018-03-02 01:00:00;61664,1394528541;539,9486161750519
20403;2018-03-02 01:30:00;59010,09945688018;540,9076970435397
20404;2018-03-02 02:00:00;56311,06607533728;539,9486161750519
20405;2018-03-02 02:30:00;55195,05984803369;540,9076970435397
20406;2018-03-02 03:00:00;61326,4605240818;541,8667779120274
20407;2018-03-02 03:30:00;58897,923617668566;538,9895353065643
20408;2018-03-02 04:00:00;57476,451347313356;538,9895353065643
20409;2018-03-02 04:30:00;55404,21530169094;538,0304544380766
20410;2018-03-02 05:00:00;55377,825815391974;538,0304544380766
20411;2018-03-02 05:30:00;54812,049695986;537,0713735695889
20412;2018-03-02 06:00:00;52179,95284597312;538,9895353065643
20413;2018-03-02 06:30:00;53497,542109955175;539,9486161750519
20414;2018-03-02 07:00:00;52563,81240386328;543,7849396490027
20415;2018-03-02 07:30:00;53085,22207258876;554,0157395177937
20416;2018-03-02 08:00:00;51892,575307127794;1868,36989347998
20417;2018-03-02 08:30:00;53660,586509478235;2924,5082937365164
20418;2018-03-02 09:00:00;54704,51847008943;2233,825029783762
20419;2018-03-02 09:30:00;55686,8738121833;3949,5971332269346
20420;2018-03-02 10:00:00;56270,278002550076;5064,339529776948
20421;2018-03-02 10:30:00;56463,45096923602;5773,227881151458
20422;2018-03-02 11:00:00;56452,29499606397;9211,327922758632
20423;2018-03-02 11:30:00;56212,407358725446;15099,316071850893
20424;2018-03-02 12:00:00;55643,60705057383;20311,30017410019
20425;2018-03-02 12:30:00;52118,89126554516;27822,45086952933
20426;2018-03-02 13:00:00;61324,322684134895;49595,93364710634
20427;2018-03-02 13:30:00;57609,88782558325;43385,922309136935
20428;2018-03-02 14:00:00;53977,40874307715;68905,58953040923
20429;2018-03-02 14:30:00;51438,49010405323;67684,01515049455
20430;2018-03-02 15:00:00;55807,627353936405;62415,29521879408
20431;2018-03-02 15:30:00;53901,43715640994;57085,57622887709
20432;2018-03-02 16:00:00;49818,530039786;47431,86673288758
20433;2018-03-02 16:30:00;48759,37301948923;35823,71948949433
20434;2018-03-02 17:00:00;45794,98039228076;23163,12183270716
20435;2018-03-02 17:30:00;46992,40701655761;10347,912397294627
20436;2018-03-02 18:00:00;49344,62416394547;1827,9945726381013
20437;2018-03-02 18:30:00;54000,934854634615;545,7031013859781
20438;2018-03-02 19:00:00;55883,248016814505;545,7161441870292
20439;2018-03-02 19:30:00;55553,20281250942;543,7849396490027
20440;2018-03-02 20:00:00;54180,57012784298;544,7440205174904
20441;2018-03-02 20:30:00;52950,350700653784;545,7161441870292
20442;2018-03-02 21:00:00;51327,01907810949;544,7440205174904
20443;2018-03-02 21:30:00;50093,68566530414;543,7849396490027
20444;2018-03-02 22:00:00;58973,14626826598;543,7849396490027
20445;2018-03-02 22:30:00;58349,90354643364;542,8258587805151
20446;2018-03-02 23:00:00;56767,03675901218;541,8667779120274
20447;2018-03-02 23:30:00;53547,51259823354;544,7440205174904
20448;2018-03-03 00:00:00;52221,30267172853;547,6343059240046
20449;2018-03-03 00:30:00;51723,62839991163;550,4985057284166
20450;2018-03-03 01:00:00;59658,71259421132;553,3887911349307
20451;2018-03-03 01:30:00;57932,58402947664;555,3069528719061
20452;2018-03-03 02:00:00;55169,68596404344;556,2529909393427
20453;2018-03-03 02:30:00;54115,654490604604;558,1711526763181
20454;2018-03-03 03:00:00;60357,47418463376;561,0614380828322
20455;2018-03-03 03:30:00;58251,754292075246;559,1302335448057
20456;2018-03-03 04:00:00;56209,052795506555;556,2529909393427
20457;2018-03-03 04:30:00;55089,72013011419;553,3757483338796
20458;2018-03-03 05:00:00;54484,92645887894;552,4166674653919
20459;2018-03-03 05:30:00;52593,17438634366;553,3887911349307
20460;2018-03-03 06:00:00;49284,0481133149;553,3757483338796
20461;2018-03-03 06:30:00;49374,05270318797;553,3757483338796
20462;2018-03-03 07:00:00;48774,32015673585;555,3069528719061
20463;2018-03-03 07:30:00;49143,6221825166;561,2822729285773
20464;2018-03-03 08:00:00;49020,42492743119;781,7570050014476
20465;2018-03-03 08:30:00;50677,10051335368;1270,1500019074265
20466;2018-03-03 09:00:00;50795,532065151914;10136,348956192598
20467;2018-03-03 09:30:00;51390,68486251057;20130,451637003458
20468;2018-03-03 10:00:00;50248,78309301423;21686,38961774959
20469;2018-03-03 10:30:00;43779,9969045859;41427,49600479852
20470;2018-03-03 11:00:00;43776,20387956952;64640,385108256865
20471;2018-03-03 11:30:00;43855,51669272851;68888,554163557
20472;2018-03-03 12:00:00;44107,50729980241;68949,889591179
20473;2018-03-03 12:30:00;45114,77326374041;62845,06784394439
20474;2018-03-03 13:00:00;52986,80280414698;49343,40047258114
20475;2018-03-03 13:30:00;50644,80515673754;35020,69932765536
20476;2018-03-03 14:00:00;45566,41274262854;46265,10186118085
20477;2018-03-03 14:30:00;41778,33138502614;49633,292835665074
20478;2018-03-03 15:00:00;48193,392266888586;40670,62154377352
20479;2018-03-03 15:30:00;44697,934536890054;47135,33781953921
20480;2018-03-03 16:00:00;41954,41168367326;40576,62796832926
20481;2018-03-03 16:30:00;41016,25075361198;31761,86878462212
20482;2018-03-03 17:00:00;39584,92202145167;20497,29073586738
20483;2018-03-03 17:30:00;42122,796122450265;9146,165158269358
20484;2018-03-03 18:00:00;45628,60147171275;1884,0545704583417
20485;2018-03-03 18:30:00;50150,23298717177;562,0205189513199
20486;2018-03-03 19:00:00;52622,765015495635;560,1023572143445
20487;2018-03-03 19:30:00;52112,64040318082;560,1023572143445
20488;2018-03-03 20:00:00;50475,1918222309;558,1841954773691
20489;2018-03-03 20:30:00;49233,18687633557;557,2251146088815
20490;2018-03-03 21:00:00;47988,0848859979;557,2251146088815
20491;2018-03-03 21:30:00;46942,524859433324;556,2660337403938
20492;2018-03-03 22:00:00;55831,79296524603;554,3478720034184
20493;2018-03-03 22:30:00;55279,88458261938;554,3478720034184
20494;2018-03-03 23:00:00;53808,04841591811;554,3478720034184
20495;2018-03-03 23:30:00;50812,47390070393;551,4575865969042
20496;2018-03-04 00:00:00;49714,940067073665;551,4706293979553
20497;2018-03-04 00:30:00;48720,40340316988;552,4166674653919
20498;2018-03-04 01:00:00;58419,14421589034;553,3887911349307
20499;2018-03-04 01:30:00;55140,539472059056;553,3887911349307
20500;2018-03-04 02:00:00;52860,55789391529;553,3887911349307
20501;2018-03-04 02:30:00;51582,57747703597;552,429710266443
20502;2018-03-04 03:00:00;58851,901562327774;550,5115485294676
20503;2018-03-04 03:30:00;56007,16408069691;550,5115485294676
20504;2018-03-04 04:00:00;53663,81543267083;549,55246766098
20505;2018-03-04 04:30:00;52668,741616071275;549,55246766098
20506;2018-03-04 05:00:00;52874,262392291734;548,5803439914412
20507;2018-03-04 05:30:00;50582,45443361878;548,5933867924923
20508;2018-03-04 06:00:00;47304,23666479437;547,6212631229535
20509;2018-03-04 06:30:00;47320,98988948855;546,6621822544658
20510;2018-03-04 07:00:00;46123,557472735905;759,9719093008318
20511;2018-03-04 07:30:00;45987,45478702012;4699,523258599806
20512;2018-03-04 08:00:00;44567,400810823856;7603,131214559264
20513;2018-03-04 08:30:00;45256,73212668138;10128,334581553225
20514;2018-03-04 09:00:00;44821,681973566476;20767,449287179603
20515;2018-03-04 09:30:00;44476,14718209671;34293,39438190996
20516;2018-03-04 10:00:00;40079,61348429165;45184,45650269217
20517;2018-03-04 10:30:00;41832,41886709514;51561,778618086966
20518;2018-03-04 11:00:00;45519,96201582603;40243,34690182599
20519;2018-03-04 11:30:00;46259,97401409658;26609,58302587703
20520;2018-03-04 12:00:00;46293,37012213413;15474,650155669871
20521;2018-03-04 12:30:00;45639,981675099465;13642,23107128978
20522;2018-03-04 13:00:00;54980,71812333041;14521,318187323328
20523;2018-03-04 13:30:00;54363,97681032657;16792,23314501682
20524;2018-03-04 14:00:00;54787,19645906496;14727,154113973422
20525;2018-03-04 14:30:00;47351,98233747862;10996,27229674043
20526;2018-03-04 15:00:00;51663,13637299917;10838,928639811042
20527;2018-03-04 15:30:00;50394,215722646506;11596,765699394937
20528;2018-03-04 16:00:00;46903,98853671408;9585,999178365139
20529;2018-03-04 16:30:00;45145,811014850566;8236,749038571743
20530;2018-03-04 17:00:00;42645,616075009464;4807,435611821071
20531;2018-03-04 17:30:00;43476,852857170445;3343,347000981891
20532;2018-03-04 18:00:00;44889,32392935804;878,7565219812209
20533;2018-03-04 18:30:00;48343,3845565079;552,429710266443
20534;2018-03-04 19:00:00;50767,00327703635;551,4706293979553
20535;2018-03-04 19:30:00;50173,056807104775;550,5115485294676
20536;2018-03-04 20:00:00;48373,07604480565;548,5933867924923
20537;2018-03-04 20:30:00;47218,578182974685;547,6343059240046
20538;2018-03-04 21:00:00;46160,89084061829;546,6752250555169
20539;2018-03-04 21:30:00;44122,88845933258;546,6752250555169
20540;2018-03-04 22:00:00;51441,72747906619;546,6752250555169
20541;2018-03-04 22:30:00;50958,46345798156;546,6752250555169
20542;2018-03-04 23:00:00;50041,444737013575;547,6343059240046
20543;2018-03-04 23:30:00;46541,14463123902;548,5933867924923
20544;2018-03-05 00:00:00;44977,46136081187;549,55246766098
20545;2018-03-05 00:30:00;44453,24736586507;548,5933867924923
20546;2018-03-05 01:00:00;53731,72702791418;547,6343059240046
20547;2018-03-05 01:30:00;50789,075579593984;546,6752250555169
20548;2018-03-05 02:00:00;48049,578417963174;547,6343059240046
20549;2018-03-05 02:30:00;46861,80100745729;546,6752250555169
20550;2018-03-05 03:00:00;54296,54208319199;547,6343059240046
20551;2018-03-05 03:30:00;51833,463279616306;549,55246766098
20552;2018-03-05 04:00:00;49216,31468808949;550,5115485294676
20553;2018-03-05 04:30:00;48515,993164133724;550,5115485294676
20554;2018-03-05 05:00:00;48655,97676384867;551,4706293979553
20555;2018-03-05 05:30:00;48401,904253078246;552,429710266443
20556;2018-03-05 06:00:00;45523,338131085125;554,3478720034184
20557;2018-03-05 06:30:00;46708,417365596026;556,2660337403938
20558;2018-03-05 07:00:00;46310,451507992024;582,2373634777709
20559;2018-03-05 07:30:00;46458,335885457025;2228,3174650206834
20560;2018-03-05 08:00:00;45695,26616773485;4446,687047530284
20561;2018-03-05 08:30:00;47144,461967209994;5784,827076504145
20562;2018-03-05 09:00:00;48343,80959252667;9169,31105211072
20563;2018-03-05 09:30:00;48035,655296401346;11836,968194798974
20564;2018-03-05 10:00:00;48342,36007665028;17058,076743040943
20565;2018-03-05 10:30:00;49019,068440654046;16228,072156223583
20566;2018-03-05 11:00:00;48149,69109568136;19248,96139232906
20567;2018-03-05 11:30:00;49847,40763697272;20593,985161603105
20568;2018-03-05 12:00:00;48910,38175675493;29138,133828932525
20569;2018-03-05 12:30:00;47343,58578903631;26444,466505720662
20570;2018-03-05 13:00:00;55840,12920639846;23460,93634459315
20571;2018-03-05 13:30:00;53413,24217727786;28379,767608801874
20572;2018-03-05 14:00:00;52192,6437078023;33205,63024337232
20573;2018-03-05 14:30:00;46164,94734682959;27950,395705136656
20574;2018-03-05 15:00:00;55053,72267125119;30572,881532715328
20575;2018-03-05 15:30:00;52364,88967715872;20227,938217195326
20576;2018-03-05 16:00:00;48841,602674398375;9781,835831508593
20577;2018-03-05 16:30:00;47722,704292002585;7112,7878557881495
20578;2018-03-05 17:00:00;45454,95514276052;3373,684054581153
20579;2018-03-05 17:30:00;46434,977513075806;737,4771474139673
20580;2018-03-05 18:00:00;48707,47516405434;559,1432763458569
20581;2018-03-05 18:30:00;51554,31870191415;556,2914158364637
20582;2018-03-05 19:00:00;52597,51127311881;558,1841954773691
20583;2018-03-05 19:30:00;51819,114770611544;559,1432763458569
20584;2018-03-05 20:00:00;49941,37576923566;558,1841954773691
20585;2018-03-05 20:30:00;47775,45386110401;560,1023572143445
20586;2018-03-05 21:00:00;45906,59693710607;559,1432763458569
20587;2018-03-05 21:30:00;44230,09226520911;559,1432763458569
20588;2018-03-05 22:00:00;52300,052727926886;558,1841954773691
20589;2018-03-05 22:30:00;51231,0292653918;558,1841954773691
20590;2018-03-05 23:00:00;49561,71131042759;557,2251146088815
20591;2018-03-05 23:30:00;46463,67588576993;557,2251146088815
20592;2018-03-06 00:00:00;44819,82386616981;556,2660337403938
20593;2018-03-06 00:30:00;44079,97282287768;555,3069528719061
20594;2018-03-06 01:00:00;52862,393575007314;554,3478720034184
20595;2018-03-06 01:30:00;50519,914710625744;554,3478720034184
20596;2018-03-06 02:00:00;48263,30633882746;553,3887911349307
20597;2018-03-06 02:30:00;46941,175407993236;552,429710266443
20598;2018-03-06 03:00:00;53381,20384005464;552,429710266443
20599;2018-03-06 03:30:00;51087,36947927241;553,3887911349307
20600;2018-03-06 04:00:00;49056,94562289777;554,3478720034184
20601;2018-03-06 04:30:00;48122,12700891417;554,3478720034184
20602;2018-03-06 05:00:00;48309,632619792275;556,2660337403938
20603;2018-03-06 05:30:00;48432,55420381587;556,2660337403938
20604;2018-03-06 06:00:00;45586,95253377526;557,2251146088815
20605;2018-03-06 06:30:00;46865,491179741584;558,1841954773691
20606;2018-03-06 07:00:00;46412,26096501172;592,402894622687
20607;2018-03-06 07:30:00;46842,51021503733;2127,846036323638
20608;2018-03-06 08:00:00;46317,21048215784;4521,958454432675
20609;2018-03-06 08:30:00;46706,895559364384;10438,509417985168
20610;2018-03-06 09:00:00;48333,60730352855;17404,31840859303
20611;2018-03-06 09:30:00;47790,65212631381;14070,809971671126
20612;2018-03-06 10:00:00;47357,02041003338;23799,53436558507
20613;2018-03-06 10:30:00;47030,7114652699;31325,429241215264
20614;2018-03-06 11:00:00;45652,13954064803;44294,72291780719
20615;2018-03-06 11:30:00;46405,12126952164;39204,757252479205
20616;2018-03-06 12:00:00;43412,207878799956;44330,49272603305
20617;2018-03-06 12:30:00;41963,18758969384;69019,23199942264
20618;2018-03-06 13:00:00;52412,00717912561;68902,7374439983
20619;2018-03-06 13:30:00;53421,59964891223;43218,64580744889
20620;2018-03-06 14:00:00;46232,00478722398;21428,697309838986
20621;2018-03-06 14:30:00;46645,52788690472;34461,01265261351
20622;2018-03-06 15:00:00;48348,69290035758;20265,448995505907
20623;2018-03-06 15:30:00;47480,23538049338;35218,94658474253
20624;2018-03-06 16:00:00;46985,69452573794;23431,523890932152
20625;2018-03-06 16:30:00;41753,31004747812;23670,617363881844
20626;2018-03-06 17:00:00;40878,40104787948;22512,415726824263
20627;2018-03-06 17:30:00;42291,10531605674;10649,817219635997
20628;2018-03-06 18:00:00;44813,92350716585;1644,9116551412321
20629;2018-03-06 18:30:00;48870,01387687207;546,6752250555169
20630;2018-03-06 19:00:00;50796,99527877543;548,5933867924923
20631;2018-03-06 19:30:00;50126,637316452645;547,6343059240046
20632;2018-03-06 20:00:00;47964,81838368037;548,6064295935433
20633;2018-03-06 20:30:00;46154,24522468096;546,6752250555169
20634;2018-03-06 21:00:00;44120,467797713616;545,7291869880803
20635;2018-03-06 21:30:00;42846,00681374715;544,7570633185414
20636;2018-03-06 22:00:00;50965,44745393498;543,7979824500538
20637;2018-03-06 22:30:00;50341,71855163592;543,7979824500538
20638;2018-03-06 23:00:00;49022,51426658037;543,7979824500538
20639;2018-03-06 23:30:00;46090,064402485375;544,7570633185414
20640;2018-03-07 00:00:00;43555,53169319426;544,7570633185414
20641;2018-03-07 00:30:00;43071,32606685541;544,7570633185414
20642;2018-03-07 01:00:00;51099,49057900434;546,688267856568
20643;2018-03-07 01:30:00;48783,76482264942;545,7161441870292
20644;2018-03-07 02:00:00;46369,411549931916;544,7570633185414
20645;2018-03-07 02:30:00;45891,979191267026;544,7570633185414
20646;2018-03-07 03:00:00;51801,47833765249;545,7161441870292
20647;2018-03-07 03:30:00;49446,785324651864;545,7291869880803
20648;2018-03-07 04:00:00;47884,778838680846;543,7979824500538
20649;2018-03-07 04:30:00;47259,712627168265;543,7979824500538
20650;2018-03-07 05:00:00;47717,09008043057;541,8928635141295
20651;2018-03-07 05:30:00;47003,59312449077;540,9207398445908
20652;2018-03-07 06:00:00;45362,363911134984;540,9207398445908
20653;2018-03-07 06:30:00;47561,227561775224;539,9616589761031
20654;2018-03-07 07:00:00;47817,778153801;1309,7609364058408
20655;2018-03-07 07:30:00;48365,1846063402;4817,217817061246
20656;2018-03-07 08:00:00;47975,358149001506;6256,286895350018
20657;2018-03-07 08:30:00;47882,362530889644;11708,157367893755
20658;2018-03-07 09:00:00;49066,94492418457;20971,97516986749
20659;2018-03-07 09:30:00;46977,59766461898;23991,170074378977
20660;2018-03-07 10:00:00;45058,88247043125;50576,759788767784
20661;2018-03-07 10:30:00;44491,91291533473;67352,14864132734
20662;2018-03-07 11:00:00;43961,689650567605;70927,0535513208
20663;2018-03-07 11:30:00;43708,84059193163;69061,5770128347
20664;2018-03-07 12:00:00;42953,125545918505;52208,96696474354
20665;2018-03-07 12:30:00;40032,09319356261;44587,97493362886
20666;2018-03-07 13:00:00;50059,70855296927;47341,12212345956
20667;2018-03-07 13:30:00;49021,128504688735;51624,071637766094
20668;2018-03-07 14:00:00;45902,93339470068;46829,03017820892
20669;2018-03-07 14:30:00;43163,084533327026;39436,201689414505
20670;2018-03-07 15:00:00;49105,678171691114;28810,09780096714
20671;2018-03-07 15:30:00;45144,78920213461;44894,08622961172
20672;2018-03-07 16:00:00;45113,7780274051;50273,70530473613
20673;2018-03-07 16:30:00;43771,78912911701;33589,776421035305
20674;2018-03-07 17:00:00;40452,07196994208;24395,354891464096
20675;2018-03-07 17:30:00;42410,91178437346;11540,920428570118
20676;2018-03-07 18:00:00;44894,03150903791;2926,7477103947817
20677;2018-03-07 18:30:00;49452,17229110251;558,2603417655787
20678;2018-03-07 19:00:00;52601,91429983478;549,55246766098
20679;2018-03-07 19:30:00;52253,0981454556;550,5115485294676
20680;2018-03-07 20:00:00;50520,45051256548;552,429710266443
20681;2018-03-07 20:30:00;48803,05819079159;552,429710266443
20682;2018-03-07 21:00:00;46727,50981834493;552,429710266443
20683;2018-03-07 21:30:00;45551,71963830929;553,3887911349307
20684;2018-03-07 22:00:00;54406,72099578369;554,3478720034184
20685;2018-03-07 22:30:00;53935,90208224904;555,3069528719061
20686;2018-03-07 23:00:00;52395,37875861858;554,3478720034184
20687;2018-03-07 23:30:00;49094,9822920738;555,3069528719061
20688;2018-03-08 00:00:00;47894,36803165474;555,3069528719061
20689;2018-03-08 00:30:00;47255,868214461574;557,2251146088815
20690;2018-03-08 01:00:00;55753,34818024983;557,2251146088815
20691;2018-03-08 01:30:00;53748,73166934884;556,2660337403938
20692;2018-03-08 02:00:00;52163,26459716103;555,3069528719061
20693;2018-03-08 02:30:00;50487,75696308059;554,3478720034184
20694;2018-03-08 03:00:00;57477,915763738914;554,3478720034184
20695;2018-03-08 03:30:00;55457,4234228455;553,3887911349307
20696;2018-03-08 04:00:00;53588,488718596855;552,429710266443
20697;2018-03-08 04:30:00;53397,729204066505;551,4706293979553
20698;2018-03-08 05:00:00;52855,40203802559;550,5115485294676
20699;2018-03-08 05:30:00;52005,04811022035;550,5115485294676
20700;2018-03-08 06:00:00;50039,88611439184;552,429710266443
20701;2018-03-08 06:30:00;51499,87587391467;556,2660337403938
20702;2018-03-08 07:00:00;51269,39975089054;1329,4701390108944
20703;2018-03-08 07:30:00;51028,14237908741;6952,201758509825
20704;2018-03-08 08:00:00;49681,081474444;18385,44827226219
20705;2018-03-08 08:30:00;49172,8834457585;28550,860585379873
20706;2018-03-08 09:00:00;49153,97895004228;38944,08529737636
20707;2018-03-08 09:30:00;48239,35952486865;46154,73185857055
20708;2018-03-08 10:00:00;47002,45773466153;55945,08890108162
20709;2018-03-08 10:30:00;45431,14057950207;65607,91151184823
20710;2018-03-08 11:00:00;45793,331737730696;67339,696337461
20711;2018-03-08 11:30:00;44948,20209729948;68181,93818541942
20712;2018-03-08 12:00:00;42380,507421956;71616,1076257653
20713;2018-03-08 12:30:00;40624,80293274233;74656,98683283044
20714;2018-03-08 13:00:00;49272,15107264844;76140,6305518971
20715;2018-03-08 13:30:00;47141,45502926952;76679,5524249304
20716;2018-03-08 14:00:00;44671,96271922422;74707,01734219895
20717;2018-03-08 14:30:00;41878,59068786231;65340,200026583305
20718;2018-03-08 15:00:00;47479,53239974336;58523,6714658233
20719;2018-03-08 15:30:00;46094,58454622635;53602,32712091101
20720;2018-03-08 16:00:00;43321,80138729664;41709,87333329664
20721;2018-03-08 16:30:00;42110,46235752652;34930,3868462025
20722;2018-03-08 17:00:00;40259,84958839686;19051,886475287552
20723;2018-03-08 17:30:00;41250,61080518438;10663,676896621055
20724;2018-03-08 18:00:00;43938,19644396272;3900,4250992752795
20725;2018-03-08 18:30:00;47983,55733923685;580,2684375486559
20726;2018-03-08 19:00:00;51349,16327291778;544,7570633185414
20727;2018-03-08 19:30:00;51058,34056813609;544,7570633185414
20728;2018-03-08 20:00:00;49707,673361154695;543,7979824500538
20729;2018-03-08 20:30:00;48151,06584386111;543,7979824500538
20730;2018-03-08 21:00:00;46543,26219760445;543,7979824500538
20731;2018-03-08 21:30:00;45593,3392217864;542,8389015815661
20732;2018-03-08 22:00:00;53836,88721158526;541,8798207130785
20733;2018-03-08 22:30:00;53281,37079534878;541,8798207130785
20734;2018-03-08 23:00:00;51388,140426321435;541,8798207130785
20735;2018-03-08 23:30:00;49401,81571648473;541,8798207130785
20736;2018-03-09 00:00:00;47226,606344335785;540,9207398445908
20737;2018-03-09 00:30:00;46710,81296074571;540,9207398445908
20738;2018-03-09 01:00:00;55666,041785924754;540,9207398445908
